Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke,Why
186,100.0,101.77766076428098,263.14886451427014,185.59375405383375,3005.345901855661,34.214277967431016,held at setpoint 34.2%
187,100.0,100.85511034549977,265.0552327257173,186.16093692900282,3017.061860061164,34.214277967431016,held at setpoint 34.2%
188,100.0,101.89682600897454,266.2313060522413,184.72023936332727,3024.920448934017,34.214277967431016,held at setpoint 34.2%
189,100.0,100.99757548051129,263.5721920992822,184.62235354137468,3013.285355255049,34.214277967431016,held at setpoint 34.2%
190,100.0,100.73247935925241,264.72166489841715,185.12375527967419,3019.9854195234716,34.214277967431016,held at setpoint 34.2%
191,100.0,100.98232344885,264.34236874896027,183.38370384894398,3009.7666803491397,34.214277967431016,held at setpoint 34.2%
192,100.0,99.8069828296399,263.3487515935248,185.721456401057,3024.7356120101817,34.214277967431016,held at setpoint 34.2%
193,100.0,101.64303320672171,264.168586271016,184.68690027126448,3004.3399507049826,34.214277967431016,held at setpoint 34.2%
194,100.0,99.37271017045103,265.6227505514937,184.87018158288606,3011.116614794513,34.214277967431016,held at setpoint 34.2%
195,100.0,102.73609748461281,263.9222727294743,184.38245908420603,3014.0621360925925,34.214277967431016,held at setpoint 34.2%
196,100.0,98.78360844261968,261.3775015156172,185.75797352871143,3033.898865002397,34.214277967431016,held at setpoint 34.2%
197,100.0,102.43519900280987,262.10782547572364,184.08883644257364,3025.1281058113295,34.214277967431016,held at setpoint 34.2%
198,100.0,101.3712903360472,264.5658193046357,185.9424421984976,3009.7653063895127,34.214277967431016,held at setpoint 34.2%
199,100.0,103.70024170562294,262.761843123821,186.71102158840736,3015.920743352519,34.214277967431016,held at setpoint 34.2%
